device_id,temperature,pressure,vibration,load,failure
44,52.33879169389329,33.58439767409726,5.025755350923263,0.6543140703513343,1
40,48.71937445192306,20.539575372075372,4.529000579247022,0.350432425790954,0
28,63.098947793806346,29.29207790352831,5.294145883889106,0.6427153547720692,1
14,47.26414451403401,38.853209362313365,5.773261221420144,0.217607720139248,1
44,55.85373099428137,24.33026832016098,4.8150933829830125,0.97783965427042,1
0,50.048260401007624,30.401925193818276,4.539444426845385,0.07617776855654335,0
24,65.4968318629026,41.01654907628879,4.657487592000547,0.5052328495225576,1
6,78.01430099266489,33.160758148453866,2.7020874672142683,0.286296413052077,1
8,46.98412017196669,30.629619102427277,5.283059546508912,0.6008378348160848,1
23,41.46981517102431,32.53318227454501,3.7908887110114486,0.42830697991091105,1
0,58.751131146499326,27.99567332495149,5.629718724118924,0.306665587609927,1
43,60.15697795957758,36.4981564265172,4.9095758993247065,0.25003763828293546,1
7,62.18659306757298,28.00334988549894,5.105121096530441,0.18249861419761482,1
23,55.53679484765655,20.204091956320113,5.700329170606202,0.7828793161887624,1
10,57.99360701174568,28.0434844802977,4.073476233659065,0.22219993709364605,1
16,63.67510410540602,25.166327350616484,5.369248443350957,0.7735261963759154,1
7,70.4043089264484,28.594029939012852,5.2676210525626646,0.4850386091543447,1
34,40.449512296817176,28.704579704596846,4.815219167357207,0.07222802135619821,0
34,56.310605609685375,35.98711599902454,4.0718137992364625,0.16544267765373588,1
32,62.13808793941063,33.47646363332193,5.595238364055164,0.8929046441221986,1
4,50.82023895389264,31.316327437876982,5.703454544419316,0.6028158220051297,1
41,77.311696317673,29.985272943337023,5.113602025977884,0.18433317872168442,1
38,53.64590119771263,24.705709955710027,3.929697584285355,0.7037649152008011,1
40,59.58707312992717,19.094123811671615,4.472550967074546,0.82326174442849,1
27,65.56022096842291,30.565800056963916,4.939667277579933,0.33065314755847486,1
6,54.087152111981055,33.97320601786829,5.688494549982093,0.5565952128107126,1
8,41.53426952195583,29.458330583777055,3.4165105988868834,0.293449970283137,0
7,55.71345473083467,27.325728386066498,4.436196535695624,0.08006171772058623,0
11,70.2944055592704,32.32251082607106,4.597327440057797,0.3995090777369359,1
33,56.631048732148614,29.583338996878265,4.9167784205969705,0.7514320191148862,1
32,51.53565698541021,38.42872095986981,3.6986747159751534,0.4586802788882769,1
47,69.25672209502721,36.16364171034142,4.782467221626667,0.4052690080201573,1
22,56.692251039769474,34.797540285116646,4.68951643568741,0.3660071888394212,1
23,54.89839186349783,33.78867057104952,3.9624081285103436,0.4589168226695497,1
36,61.4945608966331,23.549162927742714,4.882032415831316,0.31822895213266544,1
34,67.70750209618788,33.314968510263,4.458830903214498,0.6121841949118747,1
43,83.81713531732547,31.881629788232875,5.4955861425097075,0.063565979524695,1
39,68.27236107657423,33.03212364195582,4.114672438995662,0.8073881734473142,1
21,71.59839966388344,32.46304743406526,5.0898341221284555,0.17316694715333758,1
26,54.940338010121444,32.263812939240324,4.191611162770732,0.6334447282887445,1
34,49.741318940305234,43.504332347747976,4.400245761841187,0.44988252305224075,1
0,60.62331349619123,29.619071650240404,5.297291627705405,0.7734935468788069,1
34,61.07169915259596,34.68168690414665,5.234717732842156,0.8261399868210566,1
36,49.214872586354026,27.645050948679984,4.582977817421639,0.2042003721856671,0
46,58.24705470095987,33.95320791943836,4.730589381667333,0.6771791474377556,1
13,63.99317601719131,34.69659945116228,3.546393554890476,0.18990750676750623,1
2,63.6039339501808,31.82213038567674,6.4027643105807,0.12399826083488463,1
0,65.04287853384272,38.3462347118825,5.687456397878028,0.9302961014712511,1
4,62.90964730137443,25.578619818197915,5.651448050871107,0.16438907044134288,1
25,54.929913407299445,27.563895291658888,3.4049677830437846,0.22813193258273334,1
13,54.86099373351157,31.061900430117447,4.404510007510713,0.13032400778796893,1
38,48.010486020061236,34.40403426742111,4.665453971076377,0.47029188937145583,1
26,77.84775039185095,30.897147606474665,3.0689385079659877,0.9196073225243904,1
8,60.13450364619293,36.42879518255283,5.889950096076086,0.2640557387122444,1
14,57.75146944205148,26.6915506451684,6.453884488548136,0.5418521307492897,1
14,50.71207918547541,24.29710755255723,7.061934956003614,0.4114587370927649,1
25,89.35657902327779,31.540641682682523,3.9541161724822635,0.336009410840477,1
41,49.26671967777104,29.61409861943152,5.117323496834274,0.5721526912635747,1
12,55.71152074393927,32.7143186017911,6.322818269150421,0.5588929011688109,1
31,64.1583683628606,29.86298854566748,4.7463815210530464,0.35936660088400063,1
38,66.00212965744278,28.299901046882717,4.433012086157322,0.8505632965660417,1
48,69.57932055215684,29.625312141381382,3.1339823264555093,0.05317210774952519,1
31,78.07608507769262,30.144244473965923,6.132622457771749,0.08523839516730791,1
3,65.06157655460713,28.475093500758348,4.980739243926635,0.9907812599667379,1
29,49.439692000333324,28.98433976838286,4.270658141036938,0.7476829120511791,1
36,57.430548748782186,27.98203331506545,5.28385728982886,0.8039289034300985,1
22,63.07832372513885,34.28332559934703,5.153005373178665,0.6027010751387972,1
38,80.68226041505824,30.970105022528998,5.168259102354591,0.4198604260264598,1
44,46.02194521575703,41.28376236084383,4.782901937673325,0.6292268787323075,1
14,72.02576505225227,30.803522756392308,6.622358158763365,0.09258470560871301,1
42,61.79914369546417,27.24571264835669,4.866340266737578,0.7577691683021629,1
28,68.3783053522948,43.35337687431532,6.6193220763233045,0.5407430471438495,1
35,58.98005283364068,32.06813188857168,5.564116926400198,0.9567318905380923,1
12,51.575673698736736,34.95062393446408,5.351170142761731,0.6374752577076498,1
31,67.50872779401332,32.96051491601246,4.886725246721845,0.1516925371784511,1
6,66.54431027105622,33.11505514648874,5.9739566935459205,0.47755011497804667,1
21,69.72056965739722,32.678270256762374,5.112991767577995,0.05782224921932111,1
27,59.866953646213645,24.489577176119674,4.0678687848864685,0.7454295592918714,1
1,54.001779766801505,31.83764523780706,4.034507809001965,0.5018315215683176,1
41,44.412130049761586,23.375693480748804,5.422484621934272,0.3696533697923695,0
44,68.19373268139407,29.12818581793733,4.092621114833504,0.9685493816720391,1
5,64.23889482443985,26.371912717183562,4.937768943027501,0.9405985189673799,1
27,50.342173671360406,31.78735092924362,6.057184538551091,0.9528319968261196,1
27,54.614263267033756,31.67063123669117,5.303970177894334,0.2209702422169102,1
43,55.332411880485594,32.405729453825934,4.277865129671253,0.7285695957189922,1
43,45.17015568017582,31.436482863745436,6.40998751161614,0.9453821372024561,1
19,51.82317603394866,26.965873291068007,5.5478752369947015,0.5708702567066337,1
29,48.66169643193646,28.6949825532416,6.017792987204089,0.21416034393317118,1
10,55.87520988112063,34.60198080627242,2.7324416567906975,0.8178124638822623,1
27,52.61302501670437,35.339283386472,5.330852878262746,0.8799182473267118,1
24,43.72995079133251,24.26608450686725,5.842157836379894,0.703235386386514,1
38,80.22590230569482,22.34536183743677,6.700288642297992,0.2935528775355962,1
32,72.52540731029231,26.36555308397644,3.5361814158489584,0.19069389865445274,1
0,52.209805784800146,35.22603791016125,6.206114589194533,0.6242698011967175,1
26,62.7242139665361,36.074420150915174,6.644380285701245,0.48280052480244795,1
12,64.17465089821295,25.37644059799414,2.9827110227210207,0.6687827244132721,1
40,71.91085854773476,31.536546768681692,5.478591109869742,0.11169966546236598,1
2,51.81394973339921,39.17215666570044,5.617620814340702,0.1359135510480638,1
38,70.92106783982426,32.07655738620167,4.672992337348094,0.36288955597687156,1
5,54.52094695793065,37.10751642616547,4.50990553993371,0.25876028762887504,1
7,46.641375958313866,34.993632850415494,5.667853913287822,0.6193386310926708,1
26,67.24136559314498,25.449006468860446,4.385018246589368,0.36754052936218806,1
8,72.90758424122428,29.05009288251461,4.782750671581902,0.6839707861478839,1
36,85.87908973530685,30.173772391459238,5.812434900823922,0.7687984021056897,1
32,48.002747349097866,30.5206669401067,6.754043050326864,0.18716757021918173,1
41,66.98919685080789,34.581644767192856,5.537984272542018,0.919823835415061,1
43,55.90198756206467,32.04342381137704,5.133484495414511,0.7871598402865702,1
23,67.83358710524031,15.318995281109425,4.483602515339229,0.6267808021542753,1
14,45.295104487687496,23.43579863453637,3.989399959348944,0.9089288547481374,1
31,47.37230224301436,19.063095425119783,6.10957824150095,0.2658687496191996,0
31,52.24125176833516,30.87682620327667,4.846550148873115,0.421713201972018,1
23,60.78964045668084,31.202438247338804,6.1507032746667285,0.08578698040060162,1
40,53.58918733461645,31.41612479305359,4.670448122004538,0.4561818211571078,1
48,66.5905434391342,25.20535866142692,4.350711338638988,0.5064007295977209,1
48,70.26894618257914,33.370720025599944,5.420798888827516,0.6160669236600617,1
11,65.99577541245355,33.581312482342646,4.9234640607316,0.06403921308436733,1
38,76.18787639660869,23.72425466397421,3.7944713953892624,0.0324660192337024,1
1,64.15826629455343,22.66980899275564,6.817368329781848,0.4198901652810969,1
2,47.83103289659833,29.99934156886531,4.373016226228362,0.18913331227592522,0
48,73.6337651353834,38.958911368066794,5.927591521174214,0.7587883421524628,1
36,53.948437643940025,38.498713710993215,5.8418566293964815,0.6687362841352302,1
48,69.10418499685571,32.81702180224026,3.740537235085643,0.32582697438305186,1
16,75.73734216555107,26.350016642099618,3.9976123553835157,0.045783265163332754,1
48,64.56688010730399,34.43421329744292,4.698490660299872,0.18244362384351764,1
1,45.038411868353506,27.737878675954793,4.134353455421683,0.691679342613111,1
1,50.81787833490208,26.162464816630948,6.7264563718786885,0.9901648933369768,1
27,73.22744466885135,19.280165841890028,4.7998243632014885,0.3264604050995823,1
22,58.308773143571834,30.511910991738265,5.889749042814068,0.8019962869653935,1
36,60.79573534942166,26.850663254313126,5.513637389000204,0.8670964915987571,1
31,67.5882441616361,30.482151897642524,5.264022448996354,0.048180872158477106,1
32,66.96322862080324,18.503211518814695,5.040321210739588,0.9162215979222146,1
0,62.78799812385461,30.849133362918437,6.2371307077886975,0.4662027043699545,1
18,57.91331628779534,17.84439418014186,4.174907026664983,0.9642422065371677,1
1,56.87331554267643,35.43970126634276,6.726335310456586,0.5385558274531159,1
43,68.57898825291343,32.60945617067542,3.7127768194959048,0.23514350989864785,1
25,65.53569531067794,28.60667614287706,5.7815117256224235,0.9746683074076278,1
31,57.4269999938221,32.813599300410395,3.5948361400602176,0.24330491411596689,1
5,70.82112312993141,25.10962868668224,4.68429444777304,0.8824782275975037,1
31,58.70965884870216,30.361877578074463,5.093309938060967,0.17312849471855007,1
3,51.48337825665607,33.973870192301675,4.513304651170486,0.674767572756628,1
10,52.410293010966555,14.528553754543053,4.818330430383109,0.411291608886194,0
16,50.21259163690234,27.763878201612382,3.6130295520692064,0.972018173151445,1
37,57.27589983396313,29.88677934931813,4.0125495312764485,0.18477263113925457,1
23,72.33724278336193,29.018531911271168,5.498264707195882,0.40879467300808103,1
4,51.94904818969491,37.285509131137026,5.029671824977445,0.6397763240437412,1
33,61.884757610181026,24.380494375385577,4.309471974178493,0.9776204232754402,1
5,53.43310654372587,26.894203782773854,6.324277763129672,0.3038630766313405,1
21,57.39690958728563,20.42065486845776,3.780069100009784,0.3968710510447775,0
10,44.89958788014748,37.551433256365726,4.6384095341359375,0.4617919873223596,1
47,57.79461770843463,28.768549286956,4.4943437218215285,0.2527004912961761,1
15,58.06294620195038,27.807955559816463,5.615037627761044,0.8173547004036422,1
32,65.40287944035695,29.73758658844643,5.048163691137194,0.0919956057523027,1
8,62.232809132553705,33.18117914215162,4.891834753465403,0.7047899317063026,1
5,48.01607875047955,31.736817017580623,3.155783296132761,0.5339289699575355,1
15,70.84198244043543,43.239421067785436,5.865034480632093,0.24192695598571246,1
28,62.10303040221996,32.26967944201887,4.782174185168263,0.49283047353404874,1
2,61.98393517177487,27.673772854154596,5.11566101761042,0.8299490921942051,1
19,59.90817646614861,27.193216312380265,4.251436779906123,0.4454416039221264,1
35,54.8224255277778,28.036205237915954,4.094171237182927,0.12189776491497717,0
18,62.17802339748726,22.49081537685081,6.4992877584756865,0.040801962131519764,1
25,64.75588435928583,30.19932103745793,3.2267614217375873,0.7777962941135569,1
2,42.53104308654445,33.91734053104459,3.9458009722172283,0.3304331458340406,1
18,54.61239162653904,26.93318199688382,6.480492152669081,0.9312446965741359,1
19,57.45053029596411,25.963099718579443,5.640746380998654,0.6171471810005225,1
31,62.56170605694278,37.57972573147117,4.67453746825758,0.4362838911681629,1
6,71.93311005927126,22.867584216894173,6.246596314288653,0.5644649201507126,1
40,52.28259185403218,19.660908117613495,5.446860116396008,0.4571326449126326,0
32,55.02038153182158,24.235490281763088,5.232660091974419,0.9058110823832864,1
39,54.8746588935345,22.297836414378516,5.225562017102417,0.45802186936729083,1
38,51.98472409895459,31.93113032052291,5.465238217214494,0.10406450858874738,1
17,56.528135048877374,28.19647749775213,5.505692501297453,0.5970880391584586,1
39,67.70802219987971,28.9015647748808,7.1959730528959565,0.622981046150319,1
0,49.461645046356544,35.764670884873865,4.8051071883273275,0.7653300727930347,1
10,64.27814395152903,26.543325694186116,4.835952811851796,0.9332841415510088,1
27,42.98097769981665,33.875447058728206,3.763106812429286,0.44308168212345045,1
24,54.38662003557794,37.55661399601601,4.948102613178982,0.3520766066073058,1
49,56.70510699782014,27.721687509931698,6.862886899544819,0.49077101574749926,1
22,76.74859672914064,33.685114277781565,5.984485002434656,0.9001989019112971,1
30,57.25197695247312,28.790910437355098,4.456332256124672,0.9799823818365201,1
29,37.987565265490815,34.62049064420395,5.030041364521285,0.9712350066137421,1
41,40.011110931387506,22.142554062118634,3.7035616244150056,0.22969551280522804,0
34,60.34029586346681,21.77243877437327,4.030880655701694,0.4968953615618763,1
6,66.13770855789909,28.043661425462297,5.149441152613718,0.25947402585501145,1
15,63.75455857627253,25.555375954701148,4.505545397179548,0.36798278236704707,1
25,61.675701058009906,27.416454452850573,3.9554002106215815,0.0316841055415471,1
47,71.62259597505667,28.9023670877643,5.489840764737892,0.16060117927158346,1
48,54.60408779262868,33.600067659181256,4.917749913346676,0.39707595468702717,1
1,68.94910556026825,27.961697107170327,3.4324496283089605,0.3647046322230644,1
0,43.679851149735825,25.880693446884568,2.924853033832212,0.2788325511313381,0
47,50.95052167061934,28.242433116205504,4.429988501425746,0.2303095770863034,1
11,41.929586050681834,26.15427360096691,3.411734856558472,0.7489557144473902,1
4,57.25154699330208,25.329972489686426,3.131088593529346,0.2945496998113911,1
36,59.53738782733657,21.934915932115153,6.128969201402086,0.7065436314627433,1
31,61.1410149222652,30.347390581105394,4.902289110134707,0.3686251090816638,1
8,60.61883352887135,27.156471467014732,4.734553621774497,0.8019792390755577,1
40,50.72446669188272,34.83139369617336,4.811594183849251,0.16723334873534212,1
34,58.097591555867844,22.763019539705297,3.8621678492070304,0.15760388036957818,0
18,45.02553331394252,27.289582224760608,5.410976165014168,0.6796722670410044,1
47,73.6322897513225,39.06453610329375,4.869299673267459,0.9149152418088552,1
15,56.96373927101999,25.30195241451075,4.242591344020588,0.14298670483287135,0
2,55.11113880956309,28.81733373951938,4.392371315475001,0.07370461784381699,1
19,75.88940328444083,23.920780085873158,3.7725412867877046,0.9346372068218237,1
23,47.57753466450771,23.257862436095095,4.593757127098165,0.11732694386581943,0
32,48.74412885968031,37.73655491543839,4.760372119217486,0.2503669197656827,1
23,49.037796751314346,30.855197463185736,4.567716670870036,0.9294941674200807,1
10,59.32128618300518,30.668394191188117,5.055154557341586,0.8029178929602216,1
48,64.31631629637597,21.518418824418887,4.921488295238244,0.34275781365729385,1
7,67.39675468117834,31.793706940541515,5.2307685386646074,0.9545277196565934,1
35,85.7199531749497,35.78710972996913,5.9430970369215945,0.5680485131987375,1
37,37.50567545799236,35.74738530414265,5.59302347721308,0.07224826262769324,0
39,66.08735589124417,33.341666148030804,5.9545898405103355,0.7030668772678146,1
19,54.42869427427769,24.35257211202298,4.152265770173771,0.5372773578233019,1
34,54.135848511112265,31.56561708596496,4.491385105911343,0.5725880505191555,1
47,53.80227871746122,33.337924802383036,5.653596683945968,0.994104244325465,1
24,50.91230329192027,21.027782074555493,5.671477671432086,0.15251428329954153,0
34,76.84524834603451,24.393602042591077,4.321379382463118,0.6567959002878923,1
24,68.42297327013902,34.44078660871721,5.611583925781742,0.4587410972296917,1
28,60.23195978557375,34.38022888335964,4.056467883354058,0.27189312488799566,1
17,73.51015752487001,22.25708483189304,5.481055724141794,0.6935447916629628,1
45,44.874710347011245,33.97510729634586,4.973703799134359,0.6682128072499999,1
17,46.69294868669074,30.47651699576809,3.6155643960936636,0.8564951081235301,1
1,38.22032267805312,33.905044773035755,4.565926178240593,0.878869235186504,1
34,53.00585459876712,26.827393382830294,7.182267809695493,0.5618194530492381,1
15,61.61698526704753,33.22591748240451,5.202780362804995,0.32557256606771745,1
40,61.02858577932334,34.21914387242812,7.3004499767182605,0.5295804504381451,1
35,61.49341911059881,28.243325322721443,3.5560734701249634,0.35925512670286286,1
32,45.88943168933918,30.08876273086643,5.750741792663842,0.2773560840296114,1
3,68.03154742614022,26.757391852476733,2.4656638081928843,0.5515753777771667,1
32,62.39627518238998,38.2581947434294,4.999764515085217,0.6579341741630693,1
13,67.33054281465999,29.39864030337117,5.631217377651321,0.5905712869103942,1
20,41.07237822409948,25.38987837411409,5.837890094996276,0.9544195213633195,1
47,63.1149085879779,26.42087043062625,4.200730275419587,0.2986361185539649,1
19,48.12234760082473,30.633853005710566,6.039090421976736,0.37234168505467413,1
7,56.026767474486384,33.766655858891056,4.4662852399553055,0.6676428232235537,1
6,65.34364898636383,23.32086577424739,4.835902748887603,0.6003586275036069,1
2,60.91093606255913,39.238300014712244,4.566677780643366,0.0018633853373635212,1
16,51.48460020220681,31.543376470278083,3.8636106492676685,0.3122854685267412,1
32,60.06273156184418,32.33227986484706,6.569719587420859,0.25376185246863747,1
47,44.68464684756357,29.51405228088282,5.048017817158077,0.8399148866460157,1
11,71.50267395898297,30.09629483675563,6.087318378658628,0.866248730884929,1
21,57.94715980503749,29.258584310362984,6.044711241764601,0.28389314103115826,1
21,71.18549944255327,35.0889798451798,4.032059785727017,0.10207115362753638,1
45,54.73468312903957,29.96035706273315,6.216127247671602,0.20520194705869943,1
29,54.76424011593417,33.83525109246355,5.503414243549322,0.17656839891905896,1
37,52.35813213362154,27.83076238323714,3.959098135527111,0.23743535928508963,1
37,68.76173931693076,30.97820264156158,5.448850831341504,0.2346449022974153,1
44,52.905688426715244,25.980398278802895,3.9770321151319323,0.4798386489009734,1
7,66.44595432415177,36.082641162747684,6.60645836797864,0.31964138073756454,1
26,56.1754760233071,25.83126379640442,5.813786744922097,0.5598217508554438,1
26,40.240367001083804,28.375102778693368,4.928851437808965,0.3441346243408415,0
33,54.29685932213534,28.425197937726274,6.264803618217184,0.8146769299652705,1
20,48.208917856371514,28.230243061631157,3.4180123552964625,0.9507924777837377,1
29,60.33902723682338,33.61247884721469,4.250658699879959,0.40391845335502474,1
32,48.09592264325509,28.41671117631678,4.747580278259629,0.049468534786554885,0
27,69.25975100714616,36.96962265270536,7.235684681425518,0.2395782473678394,1
46,59.08924139646973,25.90762456934916,3.9295170991265946,0.10185816420304172,0
32,58.22404005241261,30.846887349713533,3.2926940582593263,0.3447639098129067,1
4,66.55892137787583,26.121070053437002,3.5556144855017293,0.6451142341801696,1
47,69.63906934075862,32.104863912657336,5.906215869205601,0.5189079089445107,1
18,59.79901248230348,29.92025136511615,4.405807729461143,0.24287567802763843,1
3,52.28799700450709,29.224689776507606,4.840913335631386,0.7672590526426567,1
34,42.260303838878706,35.94237483251762,5.762832641674485,0.1314807293797291,1
48,53.1395024296482,26.72829064472448,4.841915372042088,0.22819597512470113,1
16,53.827877533520386,32.93257578809,5.204146604508056,0.6760471505926748,1
43,61.070574529922965,26.15520043662604,5.535215147609695,0.19723438668886684,1
27,56.54853118861973,30.56342600080187,4.5693236080397845,0.6787627158785893,1
29,66.87932972051428,24.022123358882773,4.833682940070316,0.9769413502961499,1
28,53.87016728729311,26.6874142684663,5.241955402321011,0.8313532871961532,1
45,59.42958833147058,29.589284772135674,5.8681792730532205,0.16001054036292384,1
5,71.8398744319689,39.073245836615385,4.207630735819351,0.5204984215032535,1
34,63.418252139549665,30.504019352298872,1.9794240781702204,0.4223215634324846,1
40,59.39962458311435,38.27334157933353,5.679583149385647,0.9916694132333971,1
36,53.98055558064823,31.10161645845459,5.927715918750085,0.9644007017405828,1
23,53.66768603285023,28.064578777625304,5.200034162130172,0.12711205277090487,1
28,51.493867470480524,37.696782613003464,5.2682932189565355,0.9087308720163334,1
48,54.589931342171006,32.1850881103671,4.4356901058598295,0.19341833803845876,1
45,67.55665838744315,26.78639203058643,5.500183421534924,0.3194515017127493,1
30,57.781117287077315,32.352857297001485,5.853166819684189,0.3534079797309434,1
34,46.502269306187685,28.53702625046195,5.056496341418485,0.2868220451218215,1
32,77.68169293059783,20.05482901914352,7.4912483300072665,0.8532437931669293,1
20,63.19965191145163,34.67986579632809,3.4362589123286202,0.32993240587637496,1
31,45.9305659948683,35.47467027820964,5.162961670856347,0.8167384190851912,1
22,55.58151072759176,39.18971014996138,3.8256470376826854,0.9943768165049572,1
